Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2020-03-28,,13.0,45.0,767.0,502.0,569.0,421.0,2360.0,47.0,495.0,119.0,317.0,337.0,55.0,,339.0,40.0,173.0,122.0,135.0,1727.0,48.0,3310.0,1017.0,101.0,1704.0,15164.0
2020-03-29,,,48.0,798.0,511.0,605.0,442.0,2466.0,50.0,519.0,127.0,339.0,346.0,59.0,,365.0,41.0,190.0,128.0,139.0,1837.0,50.0,3395.0,1055.0,101.0,1736.0,15761.0
2020-03-30,481.0,14.0,50.0,826.0,539.0,617.0,477.0,2673.0,51.0,535.0,128.0,351.0,378.0,63.0,46.0,389.0,42.0,,135.0,149.0,1962.0,53.0,3607.0,1144.0,112.0,1862.0,16874.0
2020-03-31,499.0,14.0,58.0,856.0,561.0,653.0,491.0,2902.0,53.0,547.0,140.0,375.0,402.0,70.0,46.0,414.0,44.0,196.0,140.0,155.0,2091.0,57.0,3766.0,1211.0,114.0,1953.0,17808.0
2020-04-01,549.0,,61.0,909.0,588.0,687.0,525.0,3059.0,56.0,592.0,145.0,401.0,420.0,70.0,48.0,414.0,44.0,216.0,146.0,167.0,2195.0,59.0,3918.0,1281.0,125.0,2142.0,18831.0
2020-04-02,592.0,20.0,64.0,1003.0,610.0,714.0,550.0,3270.0,58.0,622.0,149.0,422.0,430.0,76.0,51.0,480.0,47.0,227.0,155.0,180.0,2271.0,60.0,4052.0,1333.0,131.0,2306.0,19873.0
2020-04-03,626.0,20.0,65.0,1073.0,625.0,754.0,588.0,3456.0,59.0,649.0,149.0,449.0,444.0,79.0,56.0,480.0,47.0,237.0,165.0,199.0,2377.0,62.0,4188.0,1382.0,138.0,2434.0,20801.0
2020-04-04,,21.0,66.0,1106.0,656.0,767.0,638.0,3584.0,61.0,657.0,154.0,469.0,452.0,80.0,,504.0,47.0,250.0,168.0,209.0,2442.0,66.0,4260.0,1415.0,146.0,2467.0,21367.0
2020-04-05,,,67.0,1137.0,670.0,789.0,669.0,3649.0,63.0,668.0,160.0,478.0,464.0,80.0,,515.0,49.0,258.0,170.0,214.0,2508.0,67.0,4299.0,1430.0,146.0,2497.0,21750.0
2020-04-06,727.0,21.0,69.0,1173.0,682.0,798.0,689.0,3768.0,63.0,679.0,164.0,497.0,486.0,86.0,60.0,532.0,50.0,261.0,178.0,220.0,2546.0,67.0,4417.0,1496.0,152.0,2611.0,22492.0
2020-04-07,760.0,21.0,69.0,1228.0,690.0,808.0,729.0,3928.0,63.0,684.0,171.0,509.0,510.0,87.0,60.0,557.0,50.0,264.0,185.0,222.0,2599.0,68.0,4493.0,1535.0,157.0,2695.0,23142.0
2020-04-08,788.0,23.0,72.0,1286.0,694.0,829.0,756.0,4059.0,64.0,698.0,174.0,527.0,515.0,93.0,61.0,578.0,50.0,276.0,196.0,237.0,2659.0,72.0,4584.0,1569.0,162.0,2790.0,23812.0
2020-04-09,822.0,24.0,74.0,1335.0,711.0,841.0,786.0,4152.0,67.0,719.0,179.0,542.0,547.0,96.0,62.0,604.0,52.0,282.0,213.0,256.0,2714.0,72.0,4681.0,1597.0,165.0,2887.0,24480.0
2020-04-10,850.0,,77.0,1375.0,722.0,854.0,796.0,4194.0,76.0,730.0,182.0,560.0,567.0,100.0,,632.0,53.0,294.0,215.0,265.0,2776.0,74.0,4730.0,1626.0,168.0,2927.0,24929.0
2020-04-11,878.0,24.0,77.0,1419.0,736.0,861.0,834.0,4243.0,91.0,743.0,183.0,568.0,576.0,103.0,,641.0,55.0,306.0,249.0,275.0,2818.0,75.0,4770.0,1652.0,168.0,2985.0,25392.0
2020-04-12,899.0,,,1441.0,740.0,877.0,846.0,4265.0,91.0,747.0,183.0,576.0,586.0,104.0,,649.0,57.0,315.0,251.0,286.0,2869.0,77.0,4807.0,1665.0,168.0,3002.0,25664.0
2020-04-13,906.0,24.0,78.0,1456.0,749.0,888.0,859.0,4315.0,92.0,750.0,184.0,580.0,592.0,104.0,,657.0,57.0,321.0,251.0,293.0,2900.0,78.0,4851.0,1679.0,170.0,3019.0,25915.0
2020-04-14,912.0,24.0,79.0,1470.0,755.0,894.0,879.0,4368.0,105.0,753.0,185.0,589.0,603.0,105.0,64.0,664.0,57.0,325.0,258.0,297.0,2912.0,78.0,4918.0,1706.0,171.0,3066.0,26237.0
2020-04-15,929.0,24.0,79.0,1489.0,768.0,904.0,890.0,4432.0,105.0,759.0,188.0,596.0,616.0,106.0,64.0,676.0,59.0,329.0,261.0,303.0,2927.0,78.0,4967.0,1722.0,171.0,3113.0,26555.0
2020-04-16,943.0,24.0,79.0,1515.0,781.0,912.0,907.0,4497.0,106.0,764.0,189.0,599.0,625.0,106.0,65.0,680.0,60.0,343.0,265.0,309.0,2953.0,78.0,4996.0,1739.0,171.0,3148.0,26854.0
2020-04-17,960.0,24.0,82.0,1553.0,794.0,918.0,930.0,4557.0,108.0,770.0,191.0,607.0,636.0,107.0,66.0,683.0,60.0,350.0,266.0,322.0,2977.0,78.0,5028.0,1758.0,172.0,3171.0,27168.0
2020-04-18,987.0,,,1586.0,798.0,924.0,956.0,4606.0,111.0,773.0,192.0,623.0,639.0,108.0,,699.0,61.0,353.0,266.0,333.0,2994.0,78.0,5050.0,1767.0,174.0,3211.0,27461.0
2020-04-19,1003.0,24.0,,1599.0,803.0,927.0,980.0,4617.0,111.0,778.0,192.0,626.0,640.0,108.0,,705.0,62.0,355.0,268.0,334.0,3032.0,78.0,5061.0,1774.0,175.0,3238.0,27638.0
2020-04-20,1012.0,24.0,86.0,1613.0,806.0,928.0,989.0,4644.0,114.0,785.0,195.0,633.0,651.0,108.0,67.0,711.0,63.0,355.0,272.0,336.0,3058.0,78.0,5093.0,1791.0,175.0,3254.0,27841.0
2020-04-21,1017.0,24.0,86.0,1622.0,809.0,928.0,995.0,4670.0,115.0,787.0,195.0,643.0,656.0,108.0,67.0,718.0,63.0,359.0,276.0,340.0,3065.0,78.0,5125.0,1798.0,176.0,3280.0,28000.0
2020-04-22,1026.0,24.0,87.0,1643.0,811.0,928.0,1006.0,4691.0,117.0,791.0,196.0,648.0,663.0,108.0,67.0,724.0,63.0,368.0,282.0,341.0,3089.0,78.0,5146.0,1804.0,176.0,3320.0,28197.0
2020-04-23,1037.0,25.0,88.0,1670.0,811.0,931.0,1014.0,4721.0,117.0,794.0,196.0,654.0,670.0,108.0,68.0,736.0,65.0,375.0,282.0,354.0,3106.0,78.0,5180.0,1820.0,178.0,3337.0,28415.0
2020-04-24,1052.0,25.0,88.0,1694.0,813.0,936.0,1021.0,4741.0,117.0,799.0,196.0,660.0,673.0,108.0,71.0,745.0,70.0,376.0,284.0,359.0,3121.0,78.0,5201.0,1829.0,180.0,3366.0,28603.0
2020-04-25,,25.0,,1708.0,816.0,938.0,1029.0,4754.0,120.0,800.0,196.0,667.0,674.0,108.0,,753.0,71.0,379.0,287.0,360.0,3142.0,78.0,5212.0,1834.0,181.0,3397.0,28740.0
2020-04-26,,,,1714.0,816.0,940.0,1033.0,4760.0,120.0,802.0,196.0,670.0,,110.0,,761.0,72.0,380.0,293.0,361.0,3161.0,80.0,5212.0,1836.0,181.0,3400.0,28808.0
2020-04-27,1088.0,25.0,94.0,1722.0,816.0,941.0,1040.0,,121.0,806.0,196.0,674.0,,110.0,75.0,767.0,73.0,382.0,293.0,361.0,3169.0,83.0,,1836.0,185.0,3418.0,28921.0
2020-04-28,,,94.0,1733.0,818.0,943.0,1044.0,,121.0,,,677.0,,,,775.0,74.0,383.0,,362.0,3176.0,85.0,,,185.0,3433.0,28978.0
